"","time","long","lat","id","xdata","ydata","utm.zone"
"1.9640",20297580,-115.199166357001,30.7694992803527,284,672344.250000047,3405442.99999984,"11N"
"1.9641",20297640,-115.493333116461,31.0354991215191,284,643790.062500017,3434510.99999991,"11N"
"1.9642",20298840,-115.603666711216,30.9038327554321,284,633442.312500013,3419779.49999992,"11N"
"1.9643",20298900,-115.602166435127,30.9149994120074,284,633570.18750001,3421018.99999992,"11N"
"1.9644",20298960,-115.581166847041,30.9751661713003,284,635492.062500012,3427713.24999992,"11N"
"1.9645",20299020,-115.531000281665,30.887501102682,284,640411.312500015,3418058.49999991,"11N"
"1.9646",20299080,-115.459666630022,30.8418328920358,284,647300.18750002,3413088.49999991,"11N"
"1.9647",20299140,-115.598833242285,30.9976658188007,284,633773.437500011,3430185.74999992,"11N"
"1.9648",20299200,-115.50883363673,31.0590003309093,284,642275.625000015,3437095.99999991,"11N"
"1.9649",20299260,-115.456666757197,31.044667023844,284,647275.625000018,3435575.2499999,"11N"
"1.9650",20299320,-115.472499760498,31.0368329597586,284,645776.500000019,3434685.9999999,"11N"
"1.9651",20299380,-115.472333200743,31.0376677467409,284,645791.125000017,3434778.7499999,"11N"
"1.9652",20299440,-115.472166720093,31.0383333781946,284,645806.000000019,3434852.7499999,"11N"
"1.9653",20299500,-115.471999779269,31.0381667559645,284,645822.187500017,3434834.4999999,"11N"
"1.9654",20300040,-115.471999779269,31.0381667559645,284,645822.187500017,3434834.4999999,"11N"
"1.9655",20300100,-115.472166812675,31.0379995779304,284,645806.500000016,3434815.7499999,"11N"
"1.9656",20300160,-115.472166812675,31.0379995779304,284,645806.500000016,3434815.7499999,"11N"
"1.9657",20300220,-115.502666596366,31.0308330228693,284,642906.187500017,3433981.74999991,"11N"
"1.9658",20301720,-115.58899990342,30.9473334466414,284,634783.062500012,3424618.74999992,"11N"
"1.9659",20301780,-115.579333047531,30.9510009910806,284,635701.375000012,3425036.99999992,"11N"
"1.9660",20302200,-115.572333123609,30.9643327333518,284,636351.125000012,3426523.24999992,"11N"
"1.9661",20304660,-115.572999887499,31.0521659506742,284,636162.50000001,3436257.99999992,"11N"
"1.9662",20304720,-115.572999758802,31.051999045335,284,636162.750000014,3436239.49999992,"11N"
"1.9663",20304780,-115.572833397122,31.0519994602889,284,636178.625000012,3436239.74999992,"11N"
"1.9664",20304840,-115.572833397122,31.0519994602889,284,636178.625000012,3436239.74999992,"11N"
"1.9665",20304960,-115.570833168588,31.0536666517638,284,636367.125000013,3436426.99999992,"11N"
"1.9666",20305020,-115.570999937708,31.0533324363373,284,636351.687500014,3436389.74999992,"11N"
"1.9667",20305080,-115.571000062818,31.0534993415379,284,636351.437500011,3436408.24999992,"11N"
"1.9668",20305140,-115.571000062818,31.0534993415379,284,636351.437500011,3436408.24999992,"11N"
"1.9669",20305200,-115.571000062818,31.0534993415379,284,636351.437500011,3436408.24999992,"11N"
"1.9670",20305260,-115.571000062818,31.0534993415379,284,636351.437500011,3436408.24999992,"11N"
"1.9671",20305920,-115.570833573805,31.0533328486398,284,636367.562500014,3436389.99999992,"11N"
"1.9672",20305980,-115.570499784615,31.0544997318786,284,636397.750000013,3436519.74999992,"11N"
"1.9673",20306040,-115.555166813112,31.0778328892817,284,637827.250000013,3439124.99999992,"11N"
"1.9674",20306100,-115.574166381074,31.054666620552,284,636047.625000012,3436533.74999992,"11N"
"1.9675",20306160,-115.577666416375,31.0553322806125,284,635712.687500012,3436603.24999992,"11N"
"1.9676",20306340,-115.597499939397,30.9861663920371,284,633916.81250001,3428912.74999992,"11N"
"1.9677",20306400,-115.580666979131,31.0413340974417,284,635446.187500012,3435047.99999992,"11N"
"1.9678",20306460,-115.549166357811,31.0761664007669,284,638402.125000014,3438947.74999991,"11N"
"1.9679",20307480,-115.635833455019,30.9721665247715,284,630275.250000011,3427315.49999993,"11N"
"1.9680",20307540,-115.550666433102,30.8999995771934,284,638513.375000015,3419419.24999992,"11N"
"1.9681",20307600,-115.54183320438,30.8199989865241,284,639473.437500015,3410562.99999992,"11N"
"1.9682",20307660,-115.576333352295,31.0291677348619,284,635877.062500013,3433704.74999992,"11N"
"1.9683",20307840,-115.570999988596,31.0331663664434,284,636380.437500012,3434154.49999992,"11N"
"1.9684",20307900,-115.570999862042,31.0329994607336,284,636380.687500013,3434135.99999992,"11N"
"1.9685",20308920,-115.573999884427,31.0545001315397,284,636063.750000013,3436515.49999992,"11N"
"1.9686",20310360,-115.575500286949,31.0471661665847,284,635931.000000014,3435700.74999992,"11N"
"1.9687",20310420,-115.721666664233,30.9835011065033,284,622063.250000006,3428474.49999993,"11N"
"1.9688",20310480,-115.496833109202,30.8436658086508,284,643742.875000018,3413243.24999991,"11N"
"1.9689",20310540,-115.238166836342,30.9583338465298,284,668280.937500041,3426315.49999985,"11N"
"1.9690",20310600,-115.471166470643,31.0979995287989,284,645810.375000019,3441467.7499999,"11N"
"1.9691",20310720,-115.574500015754,31.0493338920797,284,636023.375000012,3435942.24999992,"11N"
"1.9692",20310780,-115.575500243847,31.0534994979163,284,635922.000000012,3436402.74999992,"11N"
"1.9693",20313240,-115.573666892863,31.0541671529109,284,636096.000000013,3436478.99999992,"11N"
"1.9694",20313300,-115.574499865309,31.0540004353896,284,636016.750000012,3436459.49999992,"11N"
"1.9695",20313420,-115.575666372027,31.0508331238404,284,635909.937500013,3436106.99999992,"11N"
"1.9696",20313600,-115.574833126231,31.0498337738663,284,635990.875000012,3435997.24999992,"11N"
"1.9697",20313660,-115.57066692983,31.0546662324795,284,636381.562500014,3436537.99999992,"11N"
"1.9698",20316060,-115.565333356548,31.0774998388014,284,636857.812500014,3439075.49999992,"11N"
"1.9699",20316120,-115.573833388356,31.054333642326,284,636079.875000014,3436497.24999992,"11N"
"1.9700",20316420,-115.583999940614,31.0416661864705,284,635127.625000012,3435080.74999992,"11N"
"1.9701",20316480,-115.58149980579,31.0345001701561,284,635376.375000013,3434289.49999992,"11N"
"1.9702",20316540,-115.581333618619,31.0346675032189,284,635392.000000013,3434308.24999992,"11N"
"1.9703",20317560,-115.572166756382,31.0596674020628,284,636231.312500013,3437090.49999992,"11N"
"1.9704",20317620,-115.587500056804,31.0318323612996,284,634807.437500012,3433986.49999992,"11N"
"1.9705",20317740,-115.576666520693,31.049333004668,284,635816.625000013,3435939.49999992,"11N"
"1.9706",20319000,-115.579500232826,31.0506656412913,284,635544.312500012,3436083.74999992,"11N"
"1.9707",20319300,-115.572333002457,31.0520006893675,284,636226.375000012,3436240.49999992,"11N"
"1.9708",20319360,-115.569999859802,31.0568330980969,284,636442.125000014,3436778.99999992,"11N"
"1.9709",20320560,-115.573000133211,31.0533342806868,284,636160.812500012,3436387.49999992,"11N"
"1.9710",20320620,-115.530666832315,31.060834229109,284,640189.562500016,3437271.49999991,"11N"
"1.9711",20320680,-115.575833466615,31.060499608189,284,635880.250000013,3437178.24999992,"11N"
"1.9712",20320740,-115.568499878425,31.0453339298969,284,636601.687500013,3435506.24999992,"11N"
"1.9713",20322000,-115.561333484547,30.9340007319301,284,637445.187500013,3423174.74999992,"11N"
"1.9714",20322060,-115.472833264406,31.0360001484637,284,645745.937500019,3434593.2499999,"11N"
"1.9715",20322120,-115.501833141831,31.0445002724449,284,642965.312500017,3435497.74999991,"11N"
"1.9716",20322180,-115.473000292452,31.035832969124,284,645730.250000018,3434574.4999999,"11N"
"1.9717",20322240,-115.47216667636,31.035999023231,284,645809.562500018,3434593.9999999,"11N"
"1.9718",20322300,-115.472000254867,31.0363331093534,284,645824.937500017,3434631.2499999,"11N"
"1.9719",20322360,-115.471499910538,31.0365008499667,284,645872.437500018,3434650.4999999,"11N"
"1.9720",20322420,-115.471999693023,31.0359993012552,284,645825.500000019,3434594.2499999,"11N"
"1.9721",20322480,-115.471333628668,31.0363342347278,284,645888.562500019,3434632.2499999,"11N"
"1.9722",20322540,-115.471333628668,31.0363342347278,284,645888.562500019,3434632.2499999,"11N"
"1.9723",20323080,-115.471166692678,31.036167611532,284,645904.750000018,3434613.9999999,"11N"
"1.9724",20323140,-115.472833264406,31.0360001484637,284,645745.937500019,3434593.2499999,"11N"
"1.9725",20323200,-115.472833264406,31.0360001484637,284,645745.937500019,3434593.2499999,"11N"
"1.9726",20323260,-115.472833264406,31.0360001484637,284,645745.937500019,3434593.2499999,"11N"
"1.9727",20323320,-115.472000301299,31.036166209183,284,645825.187500018,3434612.7499999,"11N"
"1.9728",20323380,-115.490666777498,31.0880011093232,284,643965.437500017,3440333.99999991,"11N"
"1.9729",20324760,-115.57616677767,31.0516664020415,284,635861.000000013,3436198.74999992,"11N"
"1.9730",20324940,-115.580833036349,31.0409998597699,284,635430.812500012,3435010.74999992,"11N"
"1.9731",20326200,-115.463000240292,31.0441675086314,284,646671.937500019,3435511.4999999,"11N"
"1.9732",20326260,-115.246166688915,31.0273333487292,284,667396.12500004,3433951.99999985,"11N"
"1.9733",20326320,-115.497666814209,30.84199965443,284,643665.625000018,3413057.49999991,"11N"
"1.9734",20326620,-115.569666433741,31.0541657078856,284,636477.750000012,3436483.74999992,"11N"
"1.9735",20326740,-115.569666679175,31.0544995181005,284,636477.250000012,3436520.74999992,"11N"
"1.9736",20326860,-115.568833452705,31.0543323938788,284,636557.000000013,3436503.24999992,"11N"
"1.9737",20327400,-115.569666679175,31.0544995181005,284,636477.250000012,3436520.74999992,"11N"
"1.9738",20327520,-115.569333536816,31.0548341418252,284,636508.562500012,3436558.24999992,"11N"
"1.9739",20327580,-115.569666433741,31.0541657078856,284,636477.750000012,3436483.74999992,"11N"
"1.9740",20327760,-115.580666503535,31.0348338379065,284,635455.437500011,3434327.49999992,"11N"
"1.9741",20328060,-115.573833388356,31.054333642326,284,636079.875000014,3436497.24999992,"11N"
"1.9742",20328120,-115.572333002457,31.0520006893675,284,636226.375000012,3436240.49999992,"11N"
"1.9743",20329080,-115.582000176897,31.0390008165725,284,635322.250000012,3434787.74999992,"11N"
"1.9744",20329140,-115.471166951968,31.0376674652529,284,645902.437500018,3434780.2499999,"11N"
"1.9745",20329200,-115.471333235753,31.03783408074,284,645886.312500017,3434798.4999999,"11N"
"1.9746",20329260,-115.471500269679,31.0376669035799,284,645870.625000018,3434779.7499999,"11N"
"1.9747",20329320,-115.463833019893,31.0486656892152,284,646585.56250002,3436008.9999999,"11N"
"1.9748",20330520,-115.574333471125,30.9815010177595,284,636135.687500012,3428423.74999992,"11N"
"1.9749",20330640,-115.521999994214,31.0873334507513,284,640977.437500015,3440219.74999991,"11N"
"1.9750",20330700,-115.577166504398,30.9461661869801,284,635915.187500012,3424503.74999992,"11N"
"1.9751",20330760,-115.582000192786,30.8801667567715,284,635546.437500014,3417182.49999992,"11N"
"1.9752",20330940,-115.516666617591,31.089667445959,284,641482.750000015,3440485.24999991,"11N"
"1.9753",20331000,-115.463999719022,31.0900001423246,284,646506.250000018,3440590.4999999,"11N"
"1.9754",20331060,-115.424333620372,31.1023341311537,284,650270.687500023,3442010.74999989,"11N"
"1.9755",20331120,-115.453666435611,31.10033256689,284,647476.000000019,3441749.4999999,"11N"
"1.9756",20331180,-115.453666519098,31.1001656693848,284,647476.25000002,3441730.9999999,"11N"
"1.9757",20331720,-115.453333472132,31.1004999805555,284,647507.500000019,3441768.4999999,"11N"
"1.9758",20331780,-115.453499912117,31.1004997225808,284,647491.62500002,3441768.2499999,"11N"
"1.9759",20331840,-115.45366673294,31.0996672317909,284,647477.000000018,3441675.7499999,"11N"
"1.9760",20332440,-115.57050006693,31.0539990236756,284,636398.437500012,3436464.24999992,"11N"
"1.9761",20332500,-115.570333170942,31.0541663331882,284,636414.125000013,3436482.99999992,"11N"
"1.9762",20332560,-115.570333170942,31.0541663331882,284,636414.125000013,3436482.99999992,"11N"
"1.9763",20333280,-115.570333170942,31.0541663331882,284,636414.125000013,3436482.99999992,"11N"
"1.9764",20333520,-115.575833614973,31.0471675913849,284,635899.187500012,3435700.49999992,"11N"
"1.9765",20333580,-115.57366685321,31.0499990649345,284,636101.937500012,3436016.99999992,"11N"
"1.9766",20333640,-115.585833664713,31.0368325309072,284,634959.437500012,3434542.74999992,"11N"
"1.9767",20333700,-115.587833214677,31.0371656854222,284,634768.125000012,3434577.24999992,"11N"
"1.9768",20337480,-115.576166725484,31.0476674698722,284,635866.687500009,3435755.49999992,"11N"
"1.9769",20337600,-115.57583312774,31.0473322346745,284,635899.000000012,3435718.74999992,"11N"
"1.9770",20337660,-115.57649981864,31.0473328266378,284,635835.375000013,3435717.99999992,"11N"
"1.9771",20337780,-115.589500289444,31.0478342449462,284,634594.000000012,3435757.74999992,"11N"
"1.9772",20337900,-115.575500243847,31.0534994979163,284,635922.000000012,3436402.74999992,"11N"
"1.9773",20337960,-115.58733348716,31.028167651107,284,634828.500000012,3433580.49999992,"11N"
"1.9774",20338020,-115.554499762504,31.0134999266724,284,637983.687500013,3431994.99999992,"11N"
"1.9775",20339280,-115.581166357812,31.0476661682603,284,635389.562500011,3435749.24999992,"11N"
"1.9776",20339460,-115.471166903965,31.0378343653377,284,645902.187500019,3434798.7499999,"11N"
"1.9777",20339580,-115.57216665925,31.0511665841701,284,636243.437500012,3436148.24999992,"11N"
"1.9778",20340660,-115.507333560013,31.0276663312821,284,642465.437500016,3433624.74999991,"11N"
"1.9779",20340720,-115.49800031499,30.9959999796494,284,643403.750000016,3430126.74999991,"11N"
"1.9780",20340780,-115.497500270572,30.9976676988639,284,643449.000000018,3430312.24999991,"11N"
"1.9781",20340840,-115.499833174317,30.9981662119421,284,643225.500000017,3430364.49999991,"11N"
"1.9782",20340900,-115.500166363154,30.9983324744668,284,643193.437500015,3430382.49999991,"11N"
"1.9783",20340960,-115.500166368742,30.998499377187,284,643193.187500017,3430400.99999991,"11N"
"1.9784",20341020,-115.500000103764,30.9984997011771,284,643209.062500018,3430401.24999991,"11N"
"1.9785",20341080,-115.500166363154,30.9983324744668,284,643193.437500015,3430382.49999991,"11N"
"1.9786",20341140,-115.500333235204,30.9980006074143,284,643178.000000017,3430345.49999991,"11N"
"1.9787",20341200,-115.500000103764,30.9984997011771,284,643209.062500018,3430401.24999991,"11N"
"1.9788",20341260,-115.500166363154,30.9983324744668,284,643193.437500015,3430382.49999991,"11N"
"1.9789",20341800,-115.500166363154,30.9983324744668,284,643193.437500015,3430382.49999991,"11N"
"1.9790",20341860,-115.49883359473,30.996666003349,284,643323.187500017,3430199.49999991,"11N"
"1.9791",20341920,-115.498833608226,30.9973336140712,284,643322.187500017,3430273.49999991,"11N"
"1.9792",20341980,-115.498833614897,30.9976674194073,284,643321.687500017,3430310.49999991,"11N"
"1.9793",20342040,-115.499166792381,30.997499879047,284,643290.125000017,3430291.49999991,"11N"
"1.9794",20342100,-115.49966643171,31.0020007788161,284,643235.687500016,3430789.74999991,"11N"
"1.9795",20342160,-115.49933327051,31.0019991622645,284,643267.500000017,3430789.99999991,"11N"
"1.9796",20342220,-115.573166994573,31.0498333994094,284,636149.875000012,3435999.24999992,"11N"
"1.9797",20342280,-115.496500191592,31.0018331306815,284,643538.250000018,3430775.24999991,"11N"
"1.9798",20342340,-115.498499753908,30.996165924638,284,643355.812500016,3430144.49999991,"11N"
"1.9799",20342400,-115.499833174317,30.9981662119421,284,643225.500000017,3430364.49999991,"11N"
"1.9800",20342460,-115.500333247001,30.9983344128859,284,643177.500000017,3430382.49999991,"11N"
"1.9801",20342520,-115.500166363154,30.9983324744668,284,643193.437500015,3430382.49999991,"11N"
"1.9802",20342580,-115.500166363154,30.9983324744668,284,643193.437500015,3430382.49999991,"11N"
"1.9803",20342640,-115.500166368742,30.998499377187,284,643193.187500017,3430400.99999991,"11N"
"1.9804",20342700,-115.500166368742,30.998499377187,284,643193.187500017,3430400.99999991,"11N"
"1.9805",20343240,-115.500333247001,30.9983344128859,284,643177.500000017,3430382.49999991,"11N"
"1.9806",20343300,-115.498166586804,30.9968341713825,284,643386.625000017,3430218.99999991,"11N"
"1.9807",20343360,-115.498999871118,30.9973332915183,284,643306.312500017,3430273.24999991,"11N"
"1.9808",20343420,-115.499666850779,30.997334277009,284,643242.625000014,3430272.49999991,"11N"
"1.9809",20343480,-115.49899988557,30.9980009022112,284,643305.312500018,3430347.24999991,"11N"
"1.9810",20343600,-115.500999906302,31.002832737238,284,643107.125000016,3430880.24999991,"11N"
"1.9811",20343660,-115.500999899589,31.0026658345791,284,643107.375000017,3430861.74999991,"11N"
"1.9812",20343720,-115.500833633756,31.0028330620586,284,643123.000000017,3430880.49999991,"11N"
"1.9813",20343780,-115.501166791047,31.0026677721637,284,643091.437500018,3430861.74999991,"11N"
"1.9814",20343840,-115.500999899589,31.0026658345791,284,643107.375000017,3430861.74999991,"11N"
"1.9815",20343900,-115.501166791047,31.0026677721637,284,643091.437500018,3430861.74999991,"11N"
"1.9816",20343960,-115.500999906302,31.002832737238,284,643107.125000016,3430880.24999991,"11N"
"1.9817",20344020,-115.500833627333,31.0026661594091,284,643123.250000016,3430861.99999991,"11N"
"1.9818",20344080,-115.50166681014,31.001166941512,284,643045.937500016,3430694.74999991,"11N"
"1.9819",20344140,-115.50166681014,31.001166941512,284,643045.937500016,3430694.74999991,"11N"
"1.9820",20344740,-115.501499901368,31.0015010651339,284,643061.375000016,3430731.99999991,"11N"
"1.9821",20344800,-115.501333658989,31.0013322329311,284,643077.500000017,3430713.49999991,"11N"
"1.9822",20344860,-115.501666818129,31.0013338442457,284,643045.687500017,3430713.24999991,"11N"
"1.9823",20344920,-115.501499885985,31.0011672596893,284,643061.875000017,3430694.99999991,"11N"
"1.9824",20344980,-115.57049974963,31.0561665135437,284,636395.375000014,3436704.49999992,"11N"
"1.9825",20345220,-115.552333205191,31.0740006861329,284,638103.125000013,3438703.74999991,"11N"
"1.9826",20345280,-115.472166761305,31.0406677323432,284,645802.437500017,3435111.4999999,"11N"
"1.9827",20345340,-115.471000014054,31.0375008418076,284,645918.625000015,3434761.9999999,"11N"
"1.9828",20345400,-115.468833078198,31.0333342043609,284,646131.812500019,3434302.9999999,"11N"
"1.9829",20345460,-115.468666910379,31.0328337858213,284,646148.437500019,3434247.7499999,"11N"
"1.9830",20345520,-115.46866685839,31.0330006858824,284,646148.187500018,3434266.2499999,"11N"
"1.9831",20345580,-115.468333060252,31.0325005328597,284,646180.812500019,3434211.2499999,"11N"
"1.9832",20346120,-115.468666910379,31.0328337858213,284,646148.437500019,3434247.7499999,"11N"
"1.9833",20346180,-115.46866685839,31.0330006858824,284,646148.187500018,3434266.2499999,"11N"
"1.9834",20346240,-115.468833181636,31.033000404232,284,646132.31250002,3434265.9999999,"11N"
"1.9835",20346300,-115.468499880478,31.0330009595481,284,646164.125000019,3434266.4999999,"11N"
"1.9836",20346360,-115.492166671977,31.0248331137778,284,643917.437500016,3433330.24999991,"11N"
"1.9837",20346420,-115.56699968877,31.0544992372181,284,636731.750000012,3436523.99999992,"11N"
"1.9838",20346600,-115.556999786762,30.9820009569833,284,637790.312500013,3428500.49999992,"11N"
"1.9839",20346660,-115.585833512533,31.0366656245141,284,634959.687500012,3434524.24999992,"11N"
"1.9840",20346720,-115.593000200093,30.998833885222,284,634328.750000011,3430322.24999992,"11N"
"1.9841",20346840,-115.570333218087,31.0576668011505,284,636409.125000012,3436870.99999992,"11N"
"1.9842",20346900,-115.570166476558,31.0571664971913,284,636425.750000013,3436815.74999992,"11N"
"1.9843",20347020,-115.570166595536,31.058165665152,284,636424.312500012,3436926.49999992,"11N"
"1.9844",20347620,-115.571333430871,31.062833853908,284,636306.312500013,3437442.49999992,"11N"
"1.9845",20347680,-115.570666756829,31.0630001368672,284,636369.687500012,3437461.74999992,"11N"
"1.9846",20347740,-115.570666756829,31.0630001368672,284,636369.687500012,3437461.74999992,"11N"
"1.9847",20347800,-115.55383304212,31.0756662448008,284,637957.625000013,3438886.49999992,"11N"
"1.9848",20347860,-115.589333272315,30.9816657134417,284,634703.000000013,3428423.74999992,"11N"
"1.9849",20347920,-115.247666977078,30.7496669230578,284,667736.31250004,3403170.99999985,"11N"
"1.9850",20347980,-115.255000010405,31.0860005257217,284,666450.687500038,3440441.99999985,"11N"
"1.9851",20348040,-115.471166951968,31.0376674652529,284,645902.437500018,3434780.2499999,"11N"
"1.9852",20348100,-115.473166532103,31.0361664825353,284,645713.875000019,3434611.2499999,"11N"
"1.9853",20348160,-115.471666648313,31.0374997184248,284,645855.000000018,3434760.9999999,"11N"
"1.9854",20348220,-115.570166635405,31.0504993697412,284,636435.250000011,3436076.74999992,"11N"
"1.9855",20348280,-115.570000312338,31.05483251391,284,636444.937500012,3436557.24999992,"11N"
"1.9856",20349180,-115.572333170929,31.0331675908307,284,636253.187500012,3434152.99999992,"11N"
"1.9857",20349420,-115.575333191004,31.0566665720182,284,635933.437500013,3436753.99999992,"11N"
"1.9858",20349480,-115.637000257506,31.2831664836101,284,629739.81250001,3461785.99999992,"11N"
"1.9859",20349540,-115.584499711105,31.1651664006611,284,634905.187500013,3448769.24999992,"11N"
"1.9860",20349600,-115.465333151835,31.027333821983,284,646475.062500019,3433642.4999999,"11N"
"1.9861",20349660,-115.570333338592,31.0586659690894,284,636407.687500013,3436981.74999992,"11N"
"1.9862",20350680,-115.57616652555,31.0521671113415,284,635860.312500012,3436254.24999992,"11N"
"1.9863",20350740,-115.574666624915,31.0545007345093,284,636000.125000013,3436514.74999992,"11N"
"1.9864",20350800,-115.573000250028,31.0493330984894,284,636166.500000012,3435943.99999992,"11N"
"1.9865",20351100,-115.575666741516,31.0536659850432,284,635905.875000013,3436420.99999992,"11N"
"1.9866",20352540,-115.576833305747,31.0529999679352,284,635795.500000013,3436345.74999992,"11N"
"1.9867",20352780,-115.573833572011,31.0496671002471,284,636086.500000012,3435979.99999992,"11N"
"1.9868",20353560,-115.575666907727,31.0474995591285,284,635914.625000011,3435737.49999992,"11N"
"1.9869",20353800,-115.498166660065,31.0796669965329,284,643262.500000017,3439400.49999991,"11N"
"1.9870",20353860,-115.449666707881,31.0435004975443,284,647945.500000019,3435455.2499999,"11N"
"1.9871",20353920,-115.565167002958,31.0626661564448,284,636894.937500014,3437431.49999992,"11N"
"1.9872",20353980,-115.471166699791,31.0386666107123,284,645900.937500019,3434890.9999999,"11N"
"1.9873",20354040,-115.471166891987,31.0379990104312,284,645901.937500016,3434816.9999999,"11N"
"1.9874",20354100,-115.465833416211,31.0354998568767,284,646414.812500018,3434546.9999999,"11N"
"1.9875",20354220,-115.465500222077,31.0351666045193,284,646447.125000019,3434510.4999999,"11N"
"1.9876",20354760,-115.465666491511,31.0353332269054,284,646431.000000018,3434528.7499999,"11N"
"1.9877",20354820,-115.465666491511,31.0353332269054,284,646431.000000018,3434528.7499999,"11N"
"1.9878",20354880,-115.465833473339,31.0353329570421,284,646415.062500018,3434528.4999999,"11N"
"1.9879",20354940,-115.482999824343,31.0278336593152,284,644787.937500017,3433674.74999991,"11N"
"1.9880",20355120,-115.572999887499,31.0521659506742,284,636162.50000001,3436257.99999992,"11N"
"1.9881",20355180,-115.572999887499,31.0521659506742,284,636162.50000001,3436257.99999992,"11N"
"1.9882",20355240,-115.572999758802,31.051999045335,284,636162.750000014,3436239.49999992,"11N"
"1.9883",20356560,-115.581166790414,31.0399998481978,284,635400.375000012,3434899.49999992,"11N"
"1.9884",20356740,-115.582000183591,31.0353334267147,284,635327.437500012,3434381.24999992,"11N"
"1.9885",20356860,-115.570666805384,31.0544993273257,284,636381.81250001,3436519.49999992,"11N"
"1.9886",20356920,-115.570499908769,31.0546666370236,284,636397.500000014,3436538.24999992,"11N"
"1.9887",20357880,-115.569833424332,31.049832571402,284,636468.000000012,3436003.24999992,"11N"
"1.9888",20358120,-115.563666434182,31.0383333979732,284,637073.000000013,3434736.24999992,"11N"
"1.9889",20358180,-115.568666634573,31.0520006568526,284,636576.250000012,3436244.99999992,"11N"
"1.9890",20358240,-115.569666679175,31.0544995181005,284,636477.250000012,3436520.74999992,"11N"
"1.9891",20358300,-115.570333418705,31.0545001434733,284,636413.625000012,3436519.99999992,"11N"
"1.9892",20358360,-115.570333400669,31.0485006269242,284,636422.187500012,3435854.99999992,"11N"
"1.9893",20360880,-115.577499690715,31.0486655564605,284,635738.062500011,3435864.49999992,"11N"
"1.9894",20361000,-115.586833171069,31.0301672881411,284,634873.437500012,3433802.74999992,"11N"
"1.9895",20361060,-115.593500166595,31.0140006872479,284,634259.750000011,3432002.74999992,"11N"
"1.9896",20361120,-115.594999710167,31.0193331840546,284,634109.125000011,3432591.99999992,"11N"
"1.9897",20361180,-115.593499887757,31.0233338551075,284,634246.687500009,3433037.24999992,"11N"
"1.9898",20361240,-115.592666711833,31.0223323626973,284,634327.625000011,3432927.24999992,"11N"
"1.9899",20361360,-115.582666419362,31.0341656474937,284,635265.500000011,3434250.99999992,"11N"
"1.9900",20361420,-115.582666893831,31.0340010034915,284,635265.687500013,3434232.74999992,"11N"
"1.9901",20362020,-115.582166408479,31.0345007301027,284,635312.750000013,3434288.74999992,"11N"
"1.9902",20362080,-115.582833371808,31.0341674812002,284,635249.562500011,3434250.99999992,"11N"
"1.9903",20362140,-115.582833077535,31.033833668588,284,635250.062500012,3434213.99999992,"11N"
"1.9904",20362200,-115.592833313545,31.0220003686053,284,634312.187500009,3432890.24999992,"11N"
"1.9905",20362260,-115.593999752673,31.0223333586164,284,634200.375000012,3432925.74999992,"11N"
"1.9906",20362320,-115.595166734356,31.0174990417265,284,634095.750000012,3432388.49999992,"11N"
"1.9907",20362500,-115.587666838671,31.0255008193077,284,634800.437500013,3433284.49999992,"11N"
"1.9908",20362560,-115.582666667255,31.032999572823,284,635267.125000011,3434121.74999992,"11N"
"1.9909",20362620,-115.58383341241,31.0349994512641,284,635152.937500013,3434341.99999992,"11N"
"1.9910",20362740,-115.569333226022,31.056999375525,284,636505.500000013,3436798.24999992,"11N"
"1.9911",20362800,-115.568999952109,31.0571670929597,284,636537.062500013,3436817.24999992,"11N"
"1.9912",20363520,-115.568333488522,31.0566657524726,284,636601.375000012,3436762.49999992,"11N"
"1.9913",20363580,-115.568999709384,31.0568332829488,284,636537.562500013,3436780.24999992,"11N"
"1.9914",20363640,-115.572666659766,31.0548327257732,284,636190.500000012,3436553.99999992,"11N"
"1.9915",20363700,-115.587166458525,31.0246675835585,284,634849.375000012,3433192.74999992,"11N"
"1.9916",20363820,-115.585666868389,31.039167368354,284,634972.062500012,3434801.74999992,"11N"
"1.9917",20363880,-115.57716649065,31.0598331728585,284,635754.000000012,3437102.74999992,"11N"
"1.9918",20364120,-115.581833348609,31.031833361595,284,635348.312500013,3433993.49999992,"11N"
"1.9919",20365200,-115.575499721957,31.0536663961172,284,635921.812500013,3436421.24999992,"11N"
"1.9920",20365260,-115.574333201511,31.0585004867118,284,636026.250000011,3436958.49999992,"11N"
"1.9921",20365680,-115.575499721957,31.0536663961172,284,635921.812500013,3436421.24999992,"11N"
"1.9922",20365740,-115.575333357253,31.0536668142075,284,635937.687500014,3436421.49999992,"11N"
"1.9923",20366280,-115.575499721957,31.0536663961172,284,635921.812500013,3436421.24999992,"11N"
"1.9924",20366340,-115.575499721957,31.0536663961172,284,635921.812500013,3436421.24999992,"11N"
"1.9925",20366400,-115.572666536282,31.0596661676137,284,636183.625000012,3437089.74999992,"11N"
"1.9926",20366460,-115.572166388567,31.0599989499327,284,636230.875000013,3437127.24999992,"11N"
"1.9927",20366520,-115.57449999985,31.0598330497698,284,636008.43750001,3437105.99999992,"11N"
"1.9928",20366580,-115.575000047269,31.0610001357139,284,635959.062500013,3437234.74999992,"11N"
"1.9929",20366700,-115.57700017463,31.0583337139485,284,635772.000000012,3436936.74999992,"11N"
"1.9930",20366820,-115.583499853694,31.0361663781572,284,635183.125000013,3434471.74999992,"11N"
"1.9931",20366940,-115.570333254588,31.0568322830619,284,636410.312500012,3436778.49999992,"11N"
